date,season,HomeTeam,AwayTeam,gf,ga,home_rolling_xg,away_rolling_xg,home_rolling_xga,away_rolling_xga,home_rolling_points,away_rolling_points,home_rolling_poss,away_rolling_poss,home_rolling_sot_ratio,away_rolling_sot_ratio,xg_diff,xga_diff,outcome,over_2_5
2022-05-10,2022,Aston Villa,Liverpool,1,2,1.7,1.72,1.02,0.58,1.4,2.2,47.0,65.2,0.369708361813625,0.35981240981240986,-0.020000000000000018,0.44000000000000006,2,1
2022-05-15,2022,Aston Villa,Crystal Palace,1,1,1.56,1.4199999999999997,1.12,0.68,1.4,1.4,44.8,58.8,0.40145439355965673,0.31949579831932773,0.14000000000000035,0.44000000000000006,1,0
2022-05-19,2022,Aston Villa,Burnley,1,1,1.44,1.42,1.18,1.36,1.6,1.8,44.2,42.8,0.3787823287823288,0.3277310924369748,0.020000000000000018,-0.18000000000000016,1,0
2022-08-13,2023,Aston Villa,Everton,2,1,0.9599999999999997,1.08,1.7599999999999998,1.7,0.4,0.8,50.8,37.6,0.3589121989121989,0.3930555555555556,-0.12000000000000033,0.05999999999999983,0,1
2022-08-28,2023,Aston Villa,West Ham,0,1,1.1199999999999999,0.9400000000000001,1.9600000000000002,1.8400000000000003,0.8,0.2,54.2,40.8,0.33540792540792547,0.2366300366300366,0.17999999999999983,0.11999999999999988,2,0
2022-09-03,2023,Aston Villa,Man City,1,1,0.96,2.3,1.56,0.6399999999999999,0.6,2.6,54.0,71.8,0.37025641025641026,0.3457448296457585,-1.3399999999999999,0.9200000000000002,1,0
2022-09-16,2023,Aston Villa,Southampton,1,0,0.8799999999999999,1.16,1.86,1.02,0.8,1.4,46.8,42.4,0.4102564102564103,0.29864612511671335,-0.28,0.8400000000000001,0,0
2022-10-16,2023,Aston Villa,Chelsea,0,2,1.02,1.36,1.1,1.2399999999999998,1.2,2.4,47.8,60.0,0.36770334928229664,0.3854395604395604,-0.3400000000000001,-0.13999999999999968,2,0
2022-10-23,2023,Aston Villa,Brentford,4,0,1.48,1.0799999999999998,0.8,1.24,1.0,1.0,50.2,40.6,0.3288144603934078,0.37987179487179484,0.40000000000000013,-0.43999999999999995,0,1
2022-11-06,2023,Aston Villa,Man United,3,1,1.3800000000000001,1.1400000000000001,1.52,0.8400000000000001,0.8,2.2,45.6,56.0,0.32222222222222224,0.29456959706959707,0.24,0.6799999999999999,0,1
2022-12-26,2023,Aston Villa,Liverpool,1,3,1.3,1.6199999999999999,1.4999999999999998,1.5399999999999998,1.8,1.8,40.6,62.0,0.373015873015873,0.43351981351981356,-0.31999999999999984,-0.040000000000000036,2,1
2023-01-04,2023,Aston Villa,Wolves,1,1,0.9800000000000001,0.8,1.5799999999999998,1.7399999999999998,1.8,0.8,41.4,39.4,0.32344322344322346,0.3864735264735265,0.18000000000000005,-0.15999999999999992,1,0
2023-01-13,2023,Aston Villa,Leeds,2,1,1.26,1.1800000000000002,1.08,2.2399999999999998,2.0,1.0,44.4,47.6,0.3695970695970696,0.2372782446311858,0.07999999999999985,-1.1599999999999997,0,1
2023-02-04,2023,Aston Villa,Leicester,2,4,1.3599999999999999,1.02,1.4600000000000002,1.9799999999999998,2.0,0.2,52.0,52.4,0.36110139860139856,0.26492063492063495,0.33999999999999986,-0.5199999999999996,2,1
2023-02-18,2023,Aston Villa,Arsenal,2,4,1.2799999999999998,1.8,1.9600000000000002,1.5,1.4,1.4,53.2,61.6,0.30833486688749845,0.1989648033126294,-0.5200000000000002,0.4600000000000002,2,1
2023-03-04,2023,Aston Villa,Crystal Palace,1,0,1.16,0.8999999999999998,2.2600000000000002,1.5,1.2,0.8,48.8,38.6,0.4141290726817043,0.20666666666666664,0.2600000000000001,0.7600000000000002,0,0
2023-03-18,2023,Aston Villa,Bournemouth,3,0,1.08,1.1600000000000001,2.08,1.7600000000000002,1.4,1.4,47.2,30.6,0.4011904761904762,0.42349650349650353,-0.08000000000000007,0.31999999999999984,0,1
2023-04-08,2023,Aston Villa,Nott'm Forest,2,0,1.6199999999999999,0.96,1.24,1.6800000000000002,2.6,0.4,53.6,41.8,0.3283333333333333,0.397737556561086,0.6599999999999999,-0.44000000000000017,0,0
2023-04-15,2023,Aston Villa,Newcastle,3,0,1.64,2.5000000000000004,1.24,1.1,2.6,3.0,54.6,53.2,0.3783333333333333,0.3549464570517202,-0.8600000000000005,0.1399999999999999,0,1
2023-04-25,2023,Aston Villa,Fulham,1,0,1.3199999999999998,1.16,1.2,1.64,2.6,1.2,53.2,56.4,0.3252380952380952,0.26083333333333336,0.15999999999999992,-0.43999999999999995,0,0
2023-05-13,2023,Aston Villa,Tottenham,2,1,1.3,1.72,1.06,1.92,1.4,0.8,52.8,46.2,0.2125,0.393989898989899,-0.41999999999999993,-0.8599999999999999,0,1
2023-05-28,2023,Aston Villa,Brighton,2,1,1.1199999999999999,2.0200000000000005,0.8400000000000001,1.8399999999999999,1.4,1.4,47.6,61.0,0.32892857142857146,0.32501672240802676,-0.9000000000000006,-0.9999999999999998,0,1
2023-08-20,2024,Aston Villa,Everton,4,0,1.72,1.9200000000000004,1.52,1.52,1.4,1.4,46.6,37.4,0.41583333333333333,0.38629265471370733,-0.2000000000000004,0.0,0,1
2023-09-16,2024,Aston Villa,Crystal Palace,3,1,2.1399999999999997,1.44,1.7,1.0399999999999998,1.8,1.6,45.8,52.8,0.39999999999999997,0.3269047619047619,0.6999999999999997,0.6600000000000001,0,1
2023-09-30,2024,Aston Villa,Brighton,6,1,2.0199999999999996,1.7200000000000002,1.26,1.6800000000000002,2.4,2.4,50.6,60.8,0.3883333333333333,0.4815384615384616,0.2999999999999994,-0.42000000000000015,0,1
2023-10-22,2024,Aston Villa,West Ham,4,1,1.5799999999999998,1.26,1.6800000000000002,2.22,2.0,1.4,48.4,43.6,0.35251461988304095,0.43939393939393934,0.31999999999999984,-0.54,0,1
2023-10-29,2024,Aston Villa,Luton,3,1,1.8199999999999998,1.3599999999999999,1.4,1.8800000000000001,2.6,1.0,52.6,43.2,0.37156223893066,0.1931174089068826,0.45999999999999996,-0.4800000000000002,0,1
2023-11-12,2024,Aston Villa,Fulham,3,1,1.72,1.2000000000000002,1.08,1.18,2.0,0.8,58.6,47.0,0.3416376537119571,0.3022222222222222,0.5199999999999998,-0.09999999999999987,0,1
2023-12-06,2024,Aston Villa,Man City,1,0,1.7799999999999998,2.54,1.22,1.16,2.0,1.8,58.8,58.8,0.33795420266008497,0.40432072829131654,-0.7600000000000002,0.06000000000000005,0,0
2023-12-09,2024,Aston Villa,Arsenal,1,0,1.7799999999999998,1.8,1.24,0.72,2.0,2.4,54.0,61.4,0.331002331002331,0.28403781192110705,-0.02000000000000024,0.52,0,0
2023-12-22,2024,Aston Villa,Sheffield United,1,1,1.3399999999999999,0.68,1.3599999999999999,2.0200000000000005,2.6,0.6,50.2,34.2,0.3115151515151515,0.2955555555555555,0.6599999999999998,-0.6600000000000006,1,0
2023-12-30,2024,Aston Villa,Burnley,3,2,1.38,0.6799999999999999,0.8399999999999999,1.58,2.0,0.8,56.4,40.8,0.316969696969697,0.2357142857142857,0.7,-0.7400000000000002,0,1
2024-01-30,2024,Aston Villa,Newcastle,1,3,1.6799999999999997,1.8400000000000003,0.9,3.04,1.6,0.6,65.8,52.8,0.31,0.3596296296296297,-0.1600000000000006,-2.14,2,1
2024-02-11,2024,Aston Villa,Man United,1,2,1.94,1.34,1.48,1.42,1.4,2.0,62.0,47.4,0.38857142857142857,0.41166056166056164,0.5999999999999999,0.06000000000000005,2,1
2024-02-24,2024,Aston Villa,Nott'm Forest,4,2,1.7399999999999998,1.3,1.6799999999999997,0.9400000000000002,1.4,0.8,59.2,44.4,0.3901656314699793,0.3970310391363023,0.4399999999999997,0.7399999999999995,0,1
2024-03-10,2024,Aston Villa,Tottenham,0,4,2.3199999999999994,1.8,1.8199999999999998,1.4999999999999998,2.4,2.0,55.8,65.0,0.46516563146997936,0.4000125313283208,0.5199999999999994,0.32000000000000006,2,1
2024-03-30,2024,Aston Villa,Wolves,2,0,1.6999999999999997,1.1400000000000001,1.8799999999999997,1.7600000000000002,2.0,1.8,52.2,53.4,0.3552564102564103,0.33125942684766213,0.5599999999999996,0.11999999999999944,0,0
2024-04-06,2024,Aston Villa,Brentford,3,3,1.0399999999999998,1.54,2.04,1.52,1.4,0.6,47.2,36.6,0.3961655011655012,0.3836866359447005,-0.5000000000000002,0.52,1,1
2024-04-21,2024,Aston Villa,Bournemouth,3,1,0.9799999999999999,1.3399999999999999,1.9999999999999996,1.1800000000000002,1.6,2.0,53.4,49.0,0.33374125874125876,0.3318181818181818,-0.36,0.8199999999999994,0,1
2024-04-27,2024,Aston Villa,Chelsea,2,2,1.3199999999999998,2.44,1.9599999999999997,1.86,2.0,1.6,50.8,61.4,0.3234848484848485,0.4035714285714286,-1.12,0.09999999999999964,1,1
2024-05-13,2024,Aston Villa,Liverpool,3,3,1.1999999999999997,2.16,1.8,1.1800000000000002,1.6,1.4,50.0,63.8,0.3464646464646465,0.36163146997929607,-0.9600000000000004,0.6199999999999999,1,1
2024-08-24,2025,Aston Villa,Arsenal,0,2,1.44,1.98,2.1199999999999997,0.8799999999999999,1.0,3.0,42.4,52.0,0.33152046783625727,0.32937062937062933,-0.54,1.2399999999999998,2,0
2024-09-14,2025,Aston Villa,Everton,3,2,1.72,1.2400000000000002,1.5599999999999998,1.9400000000000002,1.4,0.6,43.6,41.4,0.29717703349282293,0.29111111111111115,0.47999999999999976,-0.38000000000000034,0,1
2024-09-21,2025,Aston Villa,Wolves,3,1,1.5199999999999998,0.9600000000000002,1.4,1.9600000000000002,1.8,0.2,49.8,43.4,0.3268983957219251,0.353030303030303,0.5599999999999996,-0.5600000000000003,0,1
2024-10-06,2025,Aston Villa,Man United,0,0,1.4399999999999997,1.6,0.7799999999999998,2.0800000000000005,2.0,0.8,52.8,53.4,0.3892793481028775,0.3459090909090909,-0.16000000000000036,-1.3000000000000007,1,0
2024-10-26,2025,Aston Villa,Bournemouth,1,1,1.3399999999999999,1.6,0.9999999999999998,0.9799999999999999,2.2,1.2,56.4,44.0,0.32434428316781255,0.28659147869674184,-0.26000000000000023,0.019999999999999907,1,0
2024-11-23,2025,Aston Villa,Crystal Palace,2,2,1.38,1.2599999999999998,1.42,1.4200000000000002,1.0,0.8,49.0,38.8,0.22849927849927848,0.3915217531007005,0.1200000000000001,-2.220446049250313e-16,1,1
2024-12-04,2025,Aston Villa,Brentford,3,1,1.8,1.92,1.5199999999999998,1.5,0.4,2.0,49.8,49.8,0.24888888888888888,0.4009626630679263,-0.11999999999999988,0.019999999999999796,0,1
2024-12-07,2025,Aston Villa,Southampton,1,0,1.9199999999999995,1.0399999999999998,1.64,2.58,0.8,0.8,48.2,53.2,0.25473684210526315,0.3511111111111111,0.8799999999999997,-0.9400000000000002,0,0
2024-12-21,2025,Aston Villa,Man City,2,1,1.8599999999999999,1.52,1.16,2.0599999999999996,1.4,0.8,50.2,60.0,0.2991812865497076,0.2907331628303495,0.33999999999999986,-0.8999999999999997,0,1
2024-12-30,2025,Aston Villa,Brighton,2,2,1.3999999999999997,1.2200000000000002,1.3199999999999998,1.3800000000000001,1.8,0.6,45.6,55.0,0.3482721956406166,0.35081070889894417,0.1799999999999995,-0.060000000000000275,1,1
2025-01-04,2025,Aston Villa,Leicester,2,1,1.2799999999999998,0.78,1.3599999999999999,1.94,1.4,0.2,47.6,47.2,0.28511430090377454,0.30343434343434345,0.4999999999999998,-0.5800000000000001,0,1
2025-01-26,2025,Aston Villa,West Ham,1,1,1.14,0.96,1.3199999999999998,1.8800000000000001,1.6,1.2,48.2,46.6,0.31304747883695255,0.22205882352941178,0.17999999999999994,-0.5600000000000003,1,0
2025-02-15,2025,Aston Villa,Ipswich,1,1,0.9799999999999998,0.9199999999999999,1.14,1.8199999999999998,1.6,0.2,51.6,38.8,0.34861138861138863,0.5666666666666667,0.05999999999999983,-0.6799999999999999,1,0
2025-02-19,2025,Aston Villa,Liverpool,2,2,1.1799999999999997,2.04,1.14,1.06,1.2,2.6,54.6,58.8,0.3196883116883117,0.3626876876876877,-0.8600000000000003,0.07999999999999985,1,1
2025-02-22,2025,Aston Villa,Chelsea,2,1,1.0599999999999998,1.9000000000000004,1.42,1.3599999999999999,0.8,1.4,55.0,60.2,0.3318095238095238,0.24735369893264628,-0.8400000000000005,0.06000000000000005,0,1
2025-04-05,2025,Aston Villa,Nott'm Forest,2,1,1.16,0.96,2.1599999999999997,1.36,2.0,2.0,50.6,37.4,0.425,0.37346999405822934,0.19999999999999996,0.7999999999999996,0,1
2025-04-19,2025,Aston Villa,Newcastle,4,1,1.7799999999999998,1.9200000000000004,1.5599999999999998,1.08,2.4,3.0,52.2,49.4,0.4220161977834612,0.3595695970695971,-0.14000000000000057,0.47999999999999976,0,1
2025-05-03,2025,Aston Villa,Fulham,1,0,2.2399999999999998,1.08,1.0,1.3199999999999998,2.4,1.2,48.6,50.2,0.43361040068201195,0.35512820512820514,1.1599999999999997,-0.31999999999999984,0,0
2025-05-16,2025,Aston Villa,Tottenham,2,0,1.8,1.2200000000000002,0.8599999999999998,1.8399999999999999,2.4,0.2,46.6,52.8,0.3744927536231884,0.27532467532467536,0.5799999999999998,-0.9800000000000001,0,0
2022-08-31,2023,Bournemouth,Wolves,0,0,0.325,0.9800000000000001,1.75,1.6800000000000002,0.75,0.4,35.5,48.6,0.33214285714285713,0.3614285714285714,-0.655,0.06999999999999984,1,0
2022-10-01,2023,Bournemouth,Brentford,0,0,0.5,1.6199999999999999,1.98,1.5399999999999998,1.0,1.0,37.0,47.0,0.3283333333333333,0.3812820512820513,-1.1199999999999999,0.44000000000000017,1,0
2022-10-08,2023,Bournemouth,Leicester,2,1,0.52,1.54,1.9,1.8399999999999999,1.2,0.6,36.8,52.4,0.295,0.3811764705882353,-1.02,0.06000000000000005,0,1
2022-10-19,2023,Bournemouth,Southampton,0,1,0.8,0.78,1.56,1.6799999999999997,1.8,0.2,38.8,45.0,0.335,0.2597835497835498,0.020000000000000018,-0.11999999999999966,2,0
2022-10-29,2023,Bournemouth,Tottenham,2,3,0.78,1.36,1.3800000000000001,1.24,1.0,1.2,43.4,48.0,0.36,0.2931699346405229,-0.5800000000000001,0.14000000000000012,2,1
2022-11-12,2023,Bournemouth,Everton,3,0,0.8800000000000001,0.82,1.8399999999999999,1.7600000000000002,0.2,0.8,40.2,45.6,0.5244444444444445,0.2555555555555556,0.060000000000000164,0.07999999999999963,0,1
2022-12-31,2023,Bournemouth,Crystal Palace,0,2,1.06,0.8799999999999999,1.7399999999999998,1.32,0.6,1.2,38.4,52.0,0.5533333333333333,0.17444444444444446,0.18000000000000016,0.4199999999999997,2,0
2023-01-21,2023,Bournemouth,Nott'm Forest,1,1,0.9399999999999998,1.4,1.56,1.2000000000000002,0.6,2.0,45.4,34.4,0.42698412698412697,0.2876262626262626,-0.4600000000000001,0.3599999999999999,1,0
2023-02-11,2023,Bournemouth,Newcastle,1,1,0.86,1.52,1.86,0.78,0.2,1.4,44.6,55.6,0.3089285714285714,0.275,-0.66,1.08,1,0
2023-02-25,2023,Bournemouth,Man City,1,4,1.1400000000000001,2.3199999999999994,1.6199999999999999,1.0,1.0,2.0,37.6,59.2,0.2407034632034632,0.4007850241545894,-1.1799999999999993,0.6199999999999999,2,1
2023-03-11,2023,Bournemouth,Liverpool,1,0,1.2,2.1,1.86,0.9400000000000001,0.8,2.6,30.2,60.0,0.37682983682983684,0.42324786324786323,-0.9000000000000001,0.92,0,0
2023-04-01,2023,Bournemouth,Fulham,2,1,1.12,0.9,2.2,1.6200000000000003,1.2,1.4,32.6,48.8,0.41076923076923083,0.3619444444444445,0.22000000000000008,0.5799999999999998,0,1
2023-04-04,2023,Bournemouth,Brighton,0,2,1.42,2.6399999999999997,2.1,0.8400000000000001,1.2,1.6,34.8,64.2,0.4707692307692308,0.363036283891547,-1.2199999999999998,1.26,2,0
2023-04-23,2023,Bournemouth,West Ham,0,4,1.7600000000000002,1.48,1.9600000000000002,1.7,1.8,1.6,43.0,36.0,0.409874686716792,0.2782539682539683,0.28000000000000025,0.26000000000000023,2,1
2023-04-30,2023,Bournemouth,Leeds,4,1,1.4600000000000002,1.28,1.6800000000000002,2.06,1.8,0.8,47.0,45.4,0.3336982161285567,0.3167232767232767,0.18000000000000016,-0.3799999999999999,0,1
2023-05-06,2023,Bournemouth,Chelsea,1,3,1.5,1.1800000000000002,1.4600000000000002,1.32,2.4,0.2,48.0,54.0,0.40750773993808054,0.26633699633699626,0.31999999999999984,0.14000000000000012,2,1
2023-05-20,2023,Bournemouth,Man United,0,1,1.16,1.8,1.46,1.4,1.2,1.4,45.0,54.2,0.28049019607843145,0.33933915671531767,-0.6400000000000001,0.06000000000000005,2,0
2023-08-12,2024,Bournemouth,West Ham,1,1,0.9799999999999999,1.08,1.3599999999999999,1.8399999999999999,0.6,1.2,44.2,44.8,0.30523809523809525,0.4522368421052631,-0.1000000000000002,-0.48,1,0
2023-08-26,2024,Bournemouth,Tottenham,0,2,0.8800000000000001,1.6600000000000001,1.6,1.64,0.2,1.4,48.4,57.0,0.2569230769230769,0.3781639928698753,-0.78,-0.039999999999999813,2,0
2023-09-17,2024,Bournemouth,Chelsea,0,0,1.1800000000000002,2.12,2.0200000000000005,1.2,0.4,1.0,48.8,69.2,0.3148018648018648,0.25712178172704486,-0.94,0.8200000000000005,1,0
2023-09-30,2024,Bournemouth,Arsenal,0,4,1.2400000000000002,2.06,2.3400000000000003,0.8400000000000001,0.4,2.2,39.0,60.0,0.3263403263403263,0.31779788838612366,-0.8199999999999998,1.5000000000000002,2,1
2023-10-21,2024,Bournemouth,Wolves,1,2,1.1,0.9,2.4799999999999995,1.8400000000000003,0.4,1.0,42.0,42.8,0.2744172494172494,0.4446969696969697,0.20000000000000007,0.6399999999999992,2,1
2023-10-28,2024,Bournemouth,Burnley,2,1,0.8,0.9200000000000002,2.38,2.0799999999999996,0.2,0.6,41.0,49.4,0.3053696303696304,0.2671428571428571,-0.1200000000000001,0.30000000000000027,0,1
2023-11-11,2024,Bournemouth,Newcastle,2,0,0.78,2.1400000000000006,2.1799999999999997,0.9,0.6,2.2,42.0,55.0,0.32613886113886115,0.33538011695906433,-1.3600000000000005,1.2799999999999998,0,0
2023-12-03,2024,Bournemouth,Aston Villa,2,2,1.5799999999999998,2.0199999999999996,1.2799999999999998,1.0399999999999998,1.8,2.4,43.4,58.0,0.4475087384011869,0.36912303382891615,-0.4399999999999997,0.24,1,1
2023-12-26,2024,Bournemouth,Fulham,3,0,1.9599999999999997,1.52,0.9199999999999999,1.52,2.6,1.2,46.2,52.2,0.4083794466403162,0.4970760233918129,0.4399999999999997,-0.6000000000000001,0,1
2024-01-21,2024,Bournemouth,Liverpool,0,4,1.6800000000000002,2.66,1.14,0.9199999999999999,2.4,2.2,46.4,65.0,0.2927272727272727,0.30204725614942335,-0.98,0.21999999999999997,2,1
2024-02-04,2024,Bournemouth,Nott'm Forest,1,1,1.54,1.3800000000000001,1.3,1.4400000000000002,1.4,1.2,50.2,39.0,0.24707070707070705,0.3193939393939394,0.15999999999999992,-0.14000000000000012,1,0
2024-02-24,2024,Bournemouth,Man City,0,1,1.58,2.06,1.44,0.9,0.6,2.6,45.2,71.6,0.26129292929292924,0.3209798690274072,-0.48,0.5399999999999999,2,0
2024-03-09,2024,Bournemouth,Sheffield United,2,2,1.4600000000000002,0.9,1.48,2.1,1.0,0.6,39.6,28.2,0.27576068376068374,0.24666666666666667,0.5600000000000002,-0.6200000000000001,1,1
2024-03-13,2024,Bournemouth,Luton,4,3,1.86,1.42,1.6199999999999999,2.5,1.0,0.2,44.4,53.8,0.32450620347394543,0.23561175666438822,0.44000000000000017,-0.8800000000000001,0,1
2024-03-30,2024,Bournemouth,Everton,2,1,1.9599999999999997,1.3200000000000003,1.7,1.6600000000000001,1.6,0.4,46.0,45.8,0.3675062034739454,0.28666012858232537,0.6399999999999995,0.039999999999999813,0,1
2024-04-02,2024,Bournemouth,Crystal Palace,1,0,1.78,1.4599999999999997,1.46,1.0799999999999998,2.0,1.2,48.0,41.4,0.34023347620121813,0.2795238095238095,0.3200000000000003,0.3800000000000001,0,0
2024-04-13,2024,Bournemouth,Man United,2,2,1.6800000000000002,1.1400000000000001,1.1800000000000002,2.94,2.0,1.0,54.2,42.4,0.3527859237536657,0.4136261399419293,0.54,-1.7599999999999998,1,1
2024-04-28,2024,Bournemouth,Brighton,3,0,1.3599999999999999,0.7200000000000002,1.16,1.98,1.4,0.4,43.8,51.4,0.3027722277722278,0.3223809523809524,0.6399999999999997,-0.8200000000000001,0,1
2024-05-11,2024,Bournemouth,Brentford,1,2,1.54,1.4200000000000002,1.6599999999999997,1.0,1.4,1.6,40.0,47.4,0.3058241758241758,0.40896825396825404,0.11999999999999988,0.6599999999999997,2,1
2024-08-25,2025,Bournemouth,Newcastle,1,1,1.3,2.3000000000000003,1.54,1.36,0.8,2.0,42.0,46.8,0.3056743256743257,0.41868686868686866,-1.0000000000000002,0.17999999999999994,1,0
2024-09-14,2025,Bournemouth,Chelsea,0,1,1.7399999999999998,1.52,1.3800000000000001,1.3400000000000003,1.0,2.0,45.2,55.2,0.30088440970793917,0.4426923076923076,0.21999999999999975,0.039999999999999813,2,0
2024-09-30,2025,Bournemouth,Southampton,3,1,1.72,1.3800000000000001,1.5,1.9,1.0,0.2,43.0,60.2,0.32371596411844095,0.27279106858054225,0.33999999999999986,-0.3999999999999999,0,1
2024-10-19,2025,Bournemouth,Arsenal,2,0,1.72,2.1399999999999997,1.2,1.08,1.2,2.2,44.8,45.8,0.3189444198732124,0.49436632333184055,-0.4199999999999997,0.11999999999999988,0,0
2024-11-02,2025,Bournemouth,Man City,2,1,1.32,1.8200000000000003,1.1800000000000002,1.18,1.4,2.2,45.8,66.2,0.2799248120300752,0.338939393939394,-0.5000000000000002,2.220446049250313e-16,0,1
2024-11-23,2025,Bournemouth,Brighton,1,2,1.7600000000000002,1.5000000000000002,1.28,1.6600000000000001,1.4,2.0,46.4,44.6,0.2710526315789474,0.39280824438719175,0.26,-0.3800000000000001,2,1
2024-12-05,2025,Bournemouth,Tottenham,1,0,1.9600000000000002,1.58,1.2600000000000002,1.5599999999999998,1.4,1.4,44.6,55.2,0.36374269005847953,0.41892453951277486,0.3800000000000001,-0.2999999999999996,0,0
2024-12-16,2025,Bournemouth,West Ham,1,1,2.8400000000000003,1.44,1.02,1.86,1.8,1.4,47.0,50.2,0.33447862079441026,0.3661424088079436,1.4000000000000004,-0.8400000000000001,1,0
2024-12-26,2025,Bournemouth,Crystal Palace,0,0,2.7,1.6800000000000002,1.4,1.08,2.6,1.6,44.6,41.0,0.3928048962531721,0.2905769230769231,1.02,0.31999999999999984,1,0
2025-01-04,2025,Bournemouth,Everton,1,0,2.0200000000000005,0.7400000000000002,1.4200000000000002,1.36,1.8,1.2,49.6,38.2,0.33883664228491817,0.32730769230769236,1.2800000000000002,0.06000000000000005,0,0
2025-01-25,2025,Bournemouth,Nott'm Forest,5,0,1.6800000000000002,1.36,1.1,1.2400000000000002,1.8,2.6,49.0,36.2,0.3894736842105263,0.3989610389610389,0.32000000000000006,-0.14000000000000012,0,1
2025-02-01,2025,Bournemouth,Liverpool,0,2,1.7399999999999998,2.6399999999999997,1.22,0.5800000000000001,2.2,2.2,48.6,61.4,0.481140350877193,0.34415453002409524,-0.8999999999999999,0.6399999999999999,2,0
2025-02-22,2025,Bournemouth,Wolves,0,1,1.5399999999999998,1.2400000000000002,1.52,1.6600000000000001,2.0,0.6,48.4,42.0,0.4397869674185464,0.4604700854700855,0.2999999999999996,-0.14000000000000012,2,0
2025-03-15,2025,Bournemouth,Brentford,1,2,1.48,1.48,1.8399999999999999,0.9800000000000001,0.8,1.4,49.2,51.8,0.3646063688633348,0.28329670329670326,0.0,0.8599999999999998,2,1
2025-04-02,2025,Bournemouth,Ipswich,1,2,1.48,0.9600000000000002,1.5,1.9,0.8,0.2,51.0,44.4,0.38057275541795665,0.4067023172905526,0.5199999999999998,-0.3999999999999999,2,1
2025-04-14,2025,Bournemouth,Fulham,1,0,1.8399999999999999,1.06,1.3199999999999998,1.48,0.4,1.8,52.0,46.0,0.3283000281452294,0.35244755244755244,0.7799999999999998,-0.16000000000000014,0,0
2025-04-27,2025,Bournemouth,Man United,1,1,1.52,1.08,0.82,0.8800000000000001,1.0,0.8,55.4,53.6,0.2848841354723708,0.274247491638796,0.43999999999999995,-0.060000000000000164,1,0
2025-05-10,2025,Bournemouth,Aston Villa,0,1,1.1199999999999999,2.2,1.16,0.9999999999999998,1.8,2.4,48.8,50.2,0.2455050505050505,0.3686104006820119,-1.0800000000000003,0.16000000000000014,2,0
2025-05-25,2025,Bournemouth,Leicester,2,0,0.8,0.9400000000000001,1.3199999999999998,1.54,1.0,1.4,53.6,46.0,0.25277777777777777,0.2723809523809524,-0.14,-0.2200000000000002,0,0
2021-09-11,2022,Brentford,Brighton,0,1,1.0,0.86,0.8333333333333334,1.02,1.6666666666666667,1.8,45.666666666666664,58.6,0.2705026455026455,0.2778831694621168,0.14,-0.18666666666666665,2,0
2021-09-25,2022,Brentford,Liverpool,3,3,1.1800000000000002,2.8400000000000003,0.6799999999999999,0.9399999999999998,1.6,2.6,43.2,59.0,0.24087301587301585,0.307924400372913,-1.6600000000000001,-0.2599999999999999,1,1
2021-10-16,2022,Brentford,Chelsea,0,1,1.4200000000000002,1.5,1.18,1.44,1.6,2.0,41.4,49.6,0.2653235653235653,0.3466666666666666,-0.07999999999999985,-0.26,2,0
2021-10-24,2022,Brentford,Leicester,1,2,1.52,1.64,1.0999999999999999,1.5399999999999998,1.4,1.0,39.6,51.4,0.29146735617323855,0.32366522366522366,-0.11999999999999988,-0.43999999999999995,2,1
2021-11-06,2022,Brentford,Norwich,1,2,1.3,0.64,1.6799999999999997,1.5399999999999998,0.8,0.4,46.4,43.8,0.3462292609351433,0.21619047619047618,0.66,0.1399999999999999,2,1
